id	label	synonyms	snomed	omop	doid	mondo	nci	icd10	orphanet	omim	umls	mesh
MESH:D003963	Diaper Rash	Rash, Diaper | Diaper Rashes | Rashes, Diaper										D003963
MESH:D003965	Diaphragmatic Eventration	Eventration, Diaphragmatic | Eventration of Diaphragm | Diaphragm Eventration										D003965
MESH:D003966	Camurati-Engelmann Syndrome	Camurati Engelmann Syndrome | Diaphyseal Dysplasia 1, Progressive | Engelmann's Disease | Progressive Diaphyseal Dysplasia | Diaphyseal Dysplasias, Progressive | Dysplasia, Progressive Diaphyseal | Dysplasias, Progressive Diaphyseal | Camurati-Engelmann Disease | Camurati Engelmann Disease | Diaphyseal Dysplasia, Progressive | Diaphyseal Hyperostosis | Diaphyseal Hyperostoses | Hyperostoses, Diaphyseal | Hyperostosis, Diaphyseal | Engelmann Disease										D003966
MESH:D003967	Diarrhea	Diarrheas										D003967
MESH:D003968	Diarrhea, Infantile	Diarrheas, Infantile | Infantile Diarrheas | Infantile Diarrhea										D003968
MESH:D003969	Vipoma	Vipomas | Diarrheogenic Tumor | Diarrheogenic Tumors | Tumor, Diarrheogenic | Tumors, Diarrheogenic | Pancreatic VIPoma | Pancreatic VIPomas | VIPoma, Pancreatic | VIPomas, Pancreatic | Diarrheogenic Islet Cell Tumor | Vasoactive Intestinal Peptide-Producing Tumor | Vasoactive Intestinal Peptide Producing Tumor | VIP-Secreting Tumor (VIPoma) | Tumors, VIP-Secreting (VIPoma) | Tumor, VIP-Secreting (VIPoma) | VIP-Secreting Tumors (VIPoma) | VIP Secreting Tumor (VIPoma) | Vasoactive Intestinal Peptide (VIP) Tumor										D003969
MESH:D003970	Diastema	Diastemas | Diastemata										D003970
MESH:D004011	Dicrocoeliasis	Dicrocoeliases										D004011
MESH:D004022	Dictyocaulus Infections	Dictyocauliasis | Dictyocauliases | Infections, Dictyocaulus | Dictyocaulus Infection | Infection, Dictyocaulus										D004022
MESH:D004030	Dientamoebiasis	Dientamoebiases										D004030
MESH:D004057	Hyperostosis, Diffuse Idiopathic Skeletal	Ankylosing Vertebral Hyperostosis with Tylosis | Diffuse Idiopathic Skeletal Hyperostosis | Forestier Disease | Disease, Forestier | Forestier's Disease | Disease, Forestier's | Forestiers Disease | Forestier-Rotes Disease | Disease, Forestier-Rotes | Forestier Rotes Disease | Vertebral Ankylosing Hyperostosis | Ankylosing Hyperostoses, Vertebral | Ankylosing Hyperostosis, Vertebral | Hyperostoses, Vertebral Ankylosing | Hyperostosis, Vertebral Ankylosing | Vertebral Ankylosing Hyperostoses										D004057
MESH:D004062	DiGeorge Syndrome	Syndrome, DiGeorge | DiGeorge Anomaly | DiGeorge Sequence | Familial Third and Fourth Pharyngeal Pouch Syndrome | Hypoplasia of Thymus and Parathyroids | Pharyngeal Pouch Syndrome | Third and Fourth Pharyngeal Pouch Syndrome | Thymic Aplasia Syndrome | Catch22 | Autosomal Dominant Opitz G-Bbb Syndrome | Autosomal Dominant Opitz G Bbb Syndrome										D004062
MESH:D004065	Digestive System Abnormalities	Abnormalities, Digestive System | Abnormality, Digestive System | Digestive System Abnormality										D004065
MESH:D004066	Digestive System Diseases	Digestive System Disease | Digestive System Disorders | Digestive System Disorder | System Disorders, Digestive										D004066
MESH:D004067	Digestive System Neoplasms	Digestive System Neoplasm | Neoplasm, Digestive System | Neoplasms, Digestive System										D004067
MESH:D004108	Dilatation, Pathologic	Dilatation, Pathological | Pathological Dilatation | Pathological Dilatations | Dilatations, Pathologic | Dilatations, Pathological | Ectasia | Pathologic Dilatation | Pathologic Dilatations										D004108
MESH:D004154	Dipetalonema Infections	Dipetalonema Infection | Infection, Dipetalonema | Dipetalonemiasis | Dipetalonemiases | Infections, Dipetalonema										D004154
MESH:D004165	Diphtheria	Corynebacterium diphtheriae Infection | Corynebacterium diphtheriae Infections | Infection, Corynebacterium diphtheriae										D004165
MESH:D004169	Diphyllobothriasis	Diphyllobothriases | Diphyllobothrium Infection | Diphyllobothrium Infections | Infection, Diphyllobothrium										D004169
MESH:D004172	Diplopia	Diplopias | Double Vision | Vision, Double										D004172
MESH:D004184	Dirofilariasis	Dirofilariases | Heartworm Disease | Disease, Heartworm										D004184
MESH:D004194	Disease	Diseases										D004194
MESH:D004195	Disease Models, Animal	Animal Disease Model | Animal Disease Models | Disease Model, Animal										D004195
MESH:D004198	Disease Susceptibility	Diathesis | Diatheses | Susceptibility, Disease | Disease Susceptibilities | Susceptibilities, Disease										D004198
MESH:D004200	Diseases in Twins	Diseases in Twin | in Twin, Diseases | in Twins, Diseases | Twin, Diseases in | Twins, Diseases in										D004200
MESH:D004204	Joint Dislocations	Dislocation, Joint | Dislocations, Joint | Joint Dislocation										D004204
MESH:D004211	Disseminated Intravascular Coagulation	Coagulation, Disseminated Intravascular | Coagulations, Disseminated Intravascular | Disseminated Intravascular Coagulations | Intravascular Coagulations, Disseminated | Consumption Coagulopathy | Coagulopathies, Consumption | Coagulopathy, Consumption | Consumption Coagulopathies | Disseminated Coagulation, Intravascular | Coagulation, Intravascular Disseminated | Coagulations, Intravascular Disseminated | Disseminated Coagulations, Intravascular | Intravascular Disseminated Coagulations | Intravascular Coagulation, Disseminated | Intravascular Disseminated Coagulation										D004211
MESH:D004213	Dissociative Disorders	Disorder, Dissociative | Disorders, Dissociative | Dissociative Disorder | Dissociative Reaction | Dissociative Reactions | Reaction, Dissociative | Reactions, Dissociative										D004213
MESH:D004216	Distemper	Distempers										D004216
MESH:D004238	Diverticulitis	Diverticulitides										D004238
MESH:D004239	Diverticulitis, Colonic	Colonic Diverticulitis										D004239
MESH:D004240	Diverticulum	Diverticula										D004240
MESH:D004241	Diverticulum, Colon	Colon Diverticulum | Colonic Diverticulum | Diverticulum, Colonic | Diverticula, Colon | Colon Diverticula | Colonic Diverticula | Diverticula, Colonic										D004241
MESH:D004244	Dizziness	Dizzyness										D004244
MESH:D004266	DNA Virus Infections	Infections, DNA Virus | DNA Virus Infection | Infection, DNA Virus | Virus Infection, DNA | Virus Infections, DNA										D004266
MESH:D004283	Dog Diseases	Disease, Dog | Diseases, Dog | Dog Disease | Canine Diseases | Canine Disease | Disease, Canine | Diseases, Canine										D004283
MESH:D004310	Double Outlet Right Ventricle	Double-Outlet Right Ventricle | Double-Outlet Right Ventricles | Right Ventricle, Double-Outlet | Ventricle, Double-Outlet Right										D004310
MESH:D004313	Dourine	Dourines										D004313
MESH:D004314	Down Syndrome	Syndrome, Down | Down's Syndrome | Downs Syndrome | Syndrome, Down's | Mongolism | Trisomy 21 | Trisomy G | 47,XX,+21 | 47,XY,+21										D004314
MESH:D004320	Dracunculiasis	Dracunculiases | Dracunculosis | Dracunculoses | Guinea Worm Disease | Disease, Guinea Worm | Diseases, Guinea Worm | Guinea Worm Diseases | Worm Disease, Guinea | Guinea Worm Infection | Infection, Guinea Worm										D004320
MESH:D004332	Drowning	Drownings										D004332
MESH:D004342	Drug Hypersensitivity	Drug Hypersensitivities | Hypersensitivities, Drug | Allergy, Drug | Drug Allergy | Allergies, Drug | Drug Allergies | Hypersensitivity, Drug										D004342
MESH:D004368	Dry Socket	Dry Sockets | Socket, Dry | Sockets, Dry | Alveolar Osteitis | Alveolar Osteitides | Osteitides, Alveolar | Osteitis, Alveolar | Alveolar Periostitis | Alveolar Periostitides | Periostitides, Alveolar | Periostitis, Alveolar | Alveolitis Sicca Dolorosa										D004368
MESH:D004370	Duane Retraction Syndrome	Retraction Syndrome, Duane | Syndrome, Duane Retraction | Co-Contractive Retraction Syndrome | Co Contractive Retraction Syndrome | Co-Contractive Retraction Syndromes | Retraction Syndrome, Co-Contractive | Duane Anomaly, Isolated | Anomaly, Isolated Duane | Duane Anomalies, Isolated | Isolated Duane Anomalies | Isolated Duane Anomaly | Stilling-Turk-Duane Syndrome | Stilling Turk Duane Syndrome | Stilling-Turk-Duane Syndromes | Duane's Syndrome | Duanes Syndrome | Syndrome, Duane's | Ocular Retraction Syndrome | Ocular Retraction Syndromes | Retraction Syndrome, Ocular | Syndrome, Ocular Retraction | Duane Syndrome | Syndrome, Duane | Duane Anomaly | Anomaly, Duane | Retraction Syndrome | Retraction Syndromes | Isolated Duane Retraction Syndrome										D004370
MESH:D004374	Ductus Arteriosus, Patent	Patency of the Ductus Arteriosus | Patent Ductus Arteriosus										D004374
MESH:D004377	Dumping Syndrome	Dumping Syndromes | Syndrome, Dumping | Syndromes, Dumping										D004377
MESH:D004378	Duodenal Diseases	Disease, Duodenal | Diseases, Duodenal | Duodenal Disease										D004378
MESH:D004379	Duodenal Neoplasms	Duodenal Neoplasm | Neoplasm, Duodenal | Neoplasms, Duodenal										D004379
MESH:D004380	Duodenal Obstruction	Duodenal Obstructions | Obstruction, Duodenal | Obstructions, Duodenal										D004380
MESH:D004381	Duodenal Ulcer	Duodenal Ulcers | Ulcer, Duodenal | Ulcers, Duodenal										D004381
MESH:D004382	Duodenitis											D004382
MESH:D004383	Duodenogastric Reflux	Reflux, Duodenogastric | Duodenal Reflux | Duodenal Refluxs | Reflux, Duodenal | Duodeno-Gastric Reflux | Duodeno Gastric Reflux | Reflux, Duodeno-Gastric										D004383
MESH:D004387	Dupuytren Contracture	Contracture, Dupuytren | Dupuytren's Contracture | Contracture, Dupuytren's | Dupuytrens Contracture										D004387
MESH:D004392	Dwarfism	Nanism										D004392
MESH:D004393	Dwarfism, Pituitary	Pituitary Dwarfism | Growth Hormone Deficiency Dwarfism | Hyposomatotrophic Dwarfism | Nanism, Pituitary | Pituitary Nanism | Isolated Growth Hormone Deficiency | Dwarfism, Growth Hormone Deficiency | Isolated HGH Deficiency | Isolated Human Growth Hormone Deficiency | Isolated Somatotropin Deficiency | Isolated Somatotropin Deficiency Disorder | Isolated GH Deficiency										D004393
MESH:D004401	Dysarthria	Dysarthrias | Dysarthosis | Dysarthoses										D004401
MESH:D004402	Dysautonomia, Familial	HSAN 3 | Hereditary Sensory Neuropathy Type 3 | Hereditary Sensory and Autonomic Neuropathy 3 | HSAN III | Familial Dysautonomia | HSAN3 | HSN-III | Neuropathy, Hereditary Sensory And Autonomic, Type III | HSAN Type III | Riley-Day Syndrome | Riley Day Syndrome | Hereditary-Sensory and Autonomic Neuropathy Type III | Hereditary Sensory and Autonomic Neuropathy Type III | Neuropathy, Hereditary and Autonomic, Type III | Dominant Hereditary Sensory Neuropathy, Type III | Hereditary Sensory Neuropathy, Dominant, Type 3 | Hereditary Sensory Neuropathy, Dominant, Type III | Hereditary Sensory Neuropathy, Type 3, Dominant | HSAN (Hereditary Sensory and Autonomic Neuropathy) Type III | Type 3 Hereditary Sensory Neuropathy, Dominant | Type III Hereditary Sensory Neuropathy, Dominant										D004402
MESH:D004403	Dysentery	Infectious Diarrheal Disease | Diarrheal Disease, Infectious | Infectious Diarrheal Diseases										D004403
MESH:D004404	Dysentery, Amebic	Colitis, Amebic | Amebic Colitides | Amebic Colitis | Colitides, Amebic | Amebic Dysentery | Amebic Dysenteries | Dysenteries, Amebic | Amebiasis, Intestinal | Amebiases, Intestinal | Intestinal Amebiases | Intestinal Amebiasis | Amoebiasis, Intestinal | Amoebiases, Intestinal | Intestinal Amoebiases | Intestinal Amoebiasis | Amoebic Colitis | Amoebic Colitides | Colitides, Amoebic | Colitis, Amoebic | Amoebic Dysentery | Amoebic Dysenteries | Dysenteries, Amoebic | Dysentery, Amoebic | Intestinal Entamoeba histolytica Infection										D004404
MESH:D004405	Dysentery, Bacillary	Bacillary Dysentery										D004405
MESH:D004406	Dysgammaglobulinemia	Dysgammaglobulinemias										D004406
MESH:D004407	Dysgerminoma	Dysgerminomas | Disgerminoma | Disgerminomas										D004407
MESH:D004408	Dysgeusia	Dysgeusias | Taste, Distorted | Distorted Taste										D004408
MESH:D004409	Dyskinesia, Drug-Induced	Drug-Induced Dyskinesia | Drug-Induced Dyskinesias | Dyskinesia, Drug Induced | Dyskinesias, Drug-Induced										D004409
MESH:D004410	Dyslexia	Dyslexias | Word Blindness | Blindnesses, Word | Blindness, Word | Word Blindnesses										D004410
MESH:D004411	Dyslexia, Acquired	Acquired Dyslexia | Reading Disability, Acquired | Acquired Reading Disabilities | Acquired Reading Disability | Disabilities, Acquired Reading | Disability, Acquired Reading | Reading Disabilities, Acquired | Word Blindness, Acquired | Acquired Word Blindness | Acquired Word Blindnesses | Blindness, Acquired Word | Blindnesses, Acquired Word | Word Blindnesses, Acquired										D004411
MESH:D004412	Dysmenorrhea	Dysmenorrheas | Menstruation, Painful | Menstruations, Painful | Painful Menstruation | Painful Menstruations | Pain, Menstrual | Menstrual Pain | Menstrual Pains | Pains, Menstrual										D004412
MESH:D004413	Dysostoses	Dysostosis										D004413
MESH:D004414	Dyspareunia											D004414
MESH:D004415	Dyspepsia	Dyspepsias | Indigestion | Indigestions										D004415
MESH:D004416	Dysplastic Nevus Syndrome	B-K Mole Syndrome | B K Mole Syndrome | Syndrome, B-K Mole | Nevus Syndrome, Dysplastic | Syndrome, Dysplastic Nevus										D004416
MESH:D004417	Dyspnea	Breathlessness | Shortness of Breath | Breath Shortness										D004417
MESH:D004418	Dyspnea, Paroxysmal	Paroxysmal Dyspnea										D004418
MESH:D004420	Dystocia	Dystocias										D004420
MESH:D004421	Dystonia	Muscle Dystonia | Dystonia, Muscle										D004421
MESH:D004422	Dystonia Musculorum Deformans	Childhood Torsion Disease | Torsion Disease, Childhood | Dystonia Deformans Musculorum | Dystonia Deformans Progressiva | Oppenheim-Ziehen Disease | Oppenheim Ziehen Disease | Progressive Torsion Spasm | Spasm, Progressive Torsion | Torsion Spasm, Progressive | Torsion Disease of Childhood | Torsion Dystonia | Dystonias, Torsion										D004422
MESH:D004426	Ear Deformities, Acquired	Acquired Ear Deformities | Acquired Ear Deformity | Deformities, Acquired Ear | Deformity, Acquired Ear | Ear Deformity, Acquired										D004426
MESH:D004427	Ear Diseases	Disease, Ear | Ear Disease | Otological Diseases | Disease, Otological | Otological Disease | Otologic Diseases | Disease, Otologic | Otologic Disease										D004427
MESH:D004428	Ear Neoplasms	Ear Neoplasm | Neoplasm, Ear | Neoplasms, Ear										D004428
MESH:D004433	Earache	Earaches | Otalgia | Otalgias										D004433
MESH:D004437	Ebstein Anomaly	Anomaly, Ebstein | Ebstein's Anomaly | Anomaly, Ebstein's | Ebsteins Anomaly | Ebstein's Malformation | Ebstein Malformation | Ebsteins Malformation | Malformation, Ebstein's										D004437
MESH:D004438	Ecchymosis	Ecchymoses										D004438
MESH:D004443	Echinococcosis	Echinococcoses | Echinococcus Infection | Echinococcus Infections | Infection, Echinococcus										D004443
MESH:D004444	Echinococcosis, Hepatic	Hepatic Echinococcosis | Alveolar Echinococcosis, Hepatic | Hepatic Alveolar Echinococcosis | Echinococcosis, Hepatic Alveolar | Hydatid Cyst, Hepatic | Cyst, Hepatic Hydatid | Cysts, Hepatic Hydatid | Hepatic Hydatid Cyst | Hepatic Hydatid Cysts | Hydatid Cysts, Hepatic | Hydatidosis, Hepatic | Hepatic Hydatidosis										D004444
MESH:D004445	Echinococcosis, Pulmonary	Cyst, Pulmonary Hydatid | Cysts, Pulmonary Hydatid | Echinococcoses, Pulmonary | Hydatid Cyst, Pulmonary | Hydatid Cysts, Pulmonary | Hydatidoses, Pulmonary | Hydatidosis, Pulmonary | Pulmonary Echinococcoses | Pulmonary Echinococcosis | Pulmonary Hydatid Cyst | Pulmonary Hydatid Cysts | Pulmonary Hydatidoses | Pulmonary Hydatidosis										D004445
MESH:D004451	Echinostomiasis	Echinostomiases										D004451
MESH:D004454	Echolalia	Echo Reaction | Reaction, Echo | Reactions, Echo | Echo Speech | Speech, Echo | Echophrasia										D004454
MESH:D004457	Echovirus Infections	Infections, Echovirus | Echovirus Infection | Infection, Echovirus | Echo Virus Infections | Echo Virus Infection | Infection, Echo Virus | Infections, Echo Virus										D004457
MESH:D004461	Eclampsia	Eclampsias										D004461
MESH:D004473	Ecthyma											D004473
MESH:D004474	Ecthyma, Contagious	Contagious Ecthyma | Contagious Pustular Dermatitis | Contagious Pustular Dermatitides | Dermatitides, Contagious Pustular | Pustular Dermatitides, Contagious | Pustular Dermatitis, Contagious | Dermatitis, Contagious Pustular | Orf Virus Infection | Infection, Orf Virus | Infections, Orf Virus | Orf Virus Infections | Virus Infection, Orf | Virus Infections, Orf										D004474
MESH:D004476	Ectodermal Dysplasia	Dysplasia, Ectodermal | Dysplasias, Ectodermal | Ectodermal Dysplasias | Congenital Ectodermal Defect | Congenital Ectodermal Defects | Defects, Congenital Ectodermal | Ectodermal Defects, Congenital | Defect, Congenital Ectodermal | Ectodermal Defect, Congenital										D004476
MESH:D004478	Ectoparasitic Infestations	Ectoparasitic Infestation | Infestation, Ectoparasitic | Infestations, Ectoparasitic										D004478
MESH:D004479	Ectopia Lentis	Lentis, Ectopia										D004479
MESH:D004480	Ectromelia	Congenital Limb Reduction Deformities | Congenital Limb Reduction Deformity										D004480
MESH:D004482	Ectromelia, Infectious	Infectious Ectromelia | Mouse Pox | Mousepox										D004482
MESH:D004483	Ectropion	Ectropions										D004483
MESH:D004485	Eczema	Dermatitis, Eczematous | Eczematous Dermatitis										D004485
MESH:D004487	Edema	Dropsy | Hydrops										D004487
MESH:D004488	Edema Disease of Swine	Swine Edema Disease | Swine Edema Diseases										D004488
MESH:D004489	Edema, Cardiac	Cardiac Edemas | Edemas, Cardiac | Cardiac Edema										D004489
MESH:D004535	Ehlers-Danlos Syndrome	Ehlers Danlos Syndrome | Syndrome, Ehlers-Danlos | Ehlers-Danlos Disease | Disease, Ehlers-Danlos | Cutis Elastica | Ehlers Danlos Disease | Danlos Disease, Ehlers | Disease, Ehlers Danlos										D004535
MESH:D004541	Eisenmenger Complex	Complex, Eisenmenger | Eisenmenger Syndrome | Syndrome, Eisenmenger | Eisenmenger's Complex | Complex, Eisenmenger's | Eisenmengers Complex | Eisenmenger's Syndrome | Eisenmengers Syndrome | Syndrome, Eisenmenger's										D004541
MESH:D004556	Electric Injuries	Injuries, Electric | Electric Injury | Injury, Electric										D004556
MESH:D004604	Elephantiasis	Elephantiases										D004604
MESH:D004605	Elephantiasis, Filarial	Filarial Elephantiases | Filarial Elephantiasis | Filariasis, Lymphatic | Lymphatic Filariases | Lymphatic Filariasis										D004605
MESH:D004612	Elliptocytosis, Hereditary	Elliptocytoses, Hereditary | Hereditary Elliptocytoses | Hereditary Elliptocytosis | Ovalocytosis, Hereditary | Hereditary Ovalocytoses | Hereditary Ovalocytosis | Ovalocytoses, Hereditary										D004612
MESH:D004613	Ellis-Van Creveld Syndrome	Ellis Van Creveld Syndrome | Syndrome, Ellis-Van Creveld | Mesoectodermal Dysplasia | Dysplasia, Mesoectodermal | Mesoectodermal Dysplasias | Chondroectodermal Dysplasia | Chondroectodermal Dysplasias | Dysplasia, Chondroectodermal | Ellis-Van Creveld Dysplasia | Dysplasia, Ellis-Van Creveld | Ellis Van Creveld Dysplasia										D004613
MESH:D004614	Emaciation	Emaciations										D004614
MESH:D004617	Embolism	Embolisms										D004617
MESH:D004618	Embolism, Air	Air Embolism | Air Embolisms | Embolisms, Air | Embolism, Gas | Embolisms, Gas | Gas Embolism | Gas Embolisms										D004618
MESH:D004619	Embolism, Amniotic Fluid	Amniotic Fluid Embolisms | Embolisms, Amniotic Fluid | Amniotic Fluid Embolism										D004619
MESH:D004620	Embolism, Fat	Embolisms, Fat | Fat Embolisms | Fat Embolism										D004620
MESH:D004630	Emergencies	Emergency										D004630
MESH:D004646	Emphysema											D004646
MESH:D004652	Empty Sella Syndrome	Empty Sella Syndromes | Empty Sella Turcica | Empty Sella Turcicas | Sella Turcica, Empty | Sella Turcicas, Empty | Empty Sella Turcica Syndrome										D004652
MESH:D004653	Empyema											D004653
MESH:D004654	Empyema, Tuberculous	Empyemas, Tuberculous | Tuberculous Empyema | Tuberculous Empyemas | Empyema, Pleural, Tuberculous										D004654
MESH:D004660	Encephalitis	Brain Inflammation | Inflammation, Brain | Brain Inflammations										D004660
MESH:D004670	Encephalitis, California	California Encephalitis | California Encephalitis Virus Infection | California Viral Encephalitis | Encephalitis, California Viral | Encephalitis, California, Viral | Viral Encephalitis, California										D004670
MESH:D004671	Encephalitis, Arbovirus	Arbovirus Encephalitides | Arbovirus Encephalitis | Arboviral Encephalitis | Arboviral Encephalitides | Encephalitis, Arboviral | Epidemic Encephalitis | Epidemic Encephalitides | Encephalitis, Epidemic | Arthropod-Borne Encephalitis | Arthropod-Borne Encephalitides | Arthropod Borne Encephalitis | Arthropod-Borne Viral Encephalitis | Arthropod-Borne Viral Encephalitides | Arthropod Borne Viral Encephalitis | Encephalitis, Arthropod-Borne Viral | Viral Encephalitis, Arthropod-Borne | Viral Encephalitis, Arthropod Borne | Encephalitis, Arthropod-Borne | Encephalitis, Arthropod Borne										D004671
MESH:D004672	Encephalitis, Japanese	Japanese B Encephalitis | Encephalitis, Japanese B | Japanese Encephalitis | Japanese B Viral Encephalitis | Viral Encephalitis, Japanese B										D004672
MESH:D004673	Encephalomyelitis, Acute Disseminated	Acute Disseminated Encephalomyelitides | Acute Disseminated Encephalomyelitis | Disseminated Encephalomyelitis, Acute										D004673
MESH:D004674	Encephalitis, St. Louis	Lethargic Encephalitis, Type C | St. Louis Viral Encephalitis | Encephalitis, Saint Louis | Encephalitis, Viral, St. Louis | Type C Lethargic Encephalitis | St. Louis Encephalitis | Saint Louis Encephalitis										D004674
MESH:D004675	Encephalitis, Tick-Borne	Encephalitis, Tick Borne | Tick-Borne Encephalitis | Tick Borne Encephalitis										D004675
MESH:D004677	Encephalocele	Encephaloceles | Cephalocele | Cephaloceles | Cranial Meningoencephalocele | Cranial Meningoencephaloceles | Meningoencephalocele, Cranial | Meningoencephaloceles, Cranial | Bifid Cranium | Bifid Craniums | Cranium, Bifid | Craniums, Bifid | Cranium Bifidum | Bifidum, Cranium | Bifidums, Cranium | Cranium Bifidums | Hernia, Cerebral | Cerebral Hernia | Cerebral Hernias | Hernias, Cerebral | Craniocele | Cranioceles										D004677
MESH:D004678	Encephalomalacia	Encephalomalacias | Cerebromalacia | Cerebromalacias										D004678
MESH:D004679	Encephalomyelitis	Myeloencephalitis | Myeloencephalitides										D004679
MESH:D004681	Encephalomyelitis, Autoimmune, Experimental	Allergic Encephalomyelitis, Experimental | Encephalomyelitis, Experimental Allergic | Experimental Allergic Encephalomyelitides | Autoimmune Encephalomyelitis, Experimental | Autoimmune Experimental Encephalomyelitis | Encephalomyelitis, Autoimmune Experimental | Experimental Encephalomyelitis, Autoimmune | Encephalomyelitis, Experimental Autoimmune | Experimental Allergic Encephalomyelitis | Experimental Autoimmune Encephalomyelitis										D004681
MESH:D004682	Encephalomyelitis, Enzootic Porcine	Enzootic Porcine Encephalomyelitis | Porcine Encephalomyelitis, Enzootic | Poliomyelitis, Porcine | Porcine Poliomyelitis										D004682
MESH:D004683	Encephalomyelitis, Equine	Equine Encephalomyelitis | Equine Encephalitis | Encephalitis, Equine | Equine Encephalomyelitis Virus Infections | Equine Encephalomyelitis Viral Infections | Infections, Equine Encephalomyelitis Virus										D004683
MESH:D004684	Leukoencephalitis, Acute Hemorrhagic	Acute Hemorrhagic Leukoencephalitides | Hemorrhagic Leukoencephalitides, Acute | Hemorrhagic Leukoencephalitis, Acute | Leukoencephalitides, Acute Hemorrhagic | Acute Hemorrhagic Leukoencephalitis | Acute Hemorrhagic Encephalomyelitis | Acute Hemorrhagic Encephalomyelitides | Encephalomyelitides, Acute Hemorrhagic | Encephalomyelitis, Acute Hemorrhagic | Hemorrhagic Encephalomyelitides, Acute | Hemorrhagic Encephalomyelitis, Acute | Encephalomyelitis, Acute Necrotizing Hemorrhagic | Hurst's Disease | Disease, Hurst's | Hursts Disease | Hurst Disease | Disease, Hurst | Hurst Syndrome | Syndrome, Hurst | Leukoencephalitis Acuta Hemorrhagica										D004684
MESH:D004685	Encephalomyelitis, Venezuelan Equine	Equine Encephalomyelitis, Venezuelan | Venezuelan Equine Encephalomyelitis | Venezuelan Equine Encephalitis | Encephalitis, Venezuelan Equine | Equine Encephalitis, Venezuelan | Equine Encephalomyelitides, Venezuelan | Venezuelan Equine Encephalomyelitides | Encephalomyelitides, Venezuelan Equine										D004685
MESH:D004687	Enchondromatosis	Enchondromatoses | Enchondroma, Multiple | Enchondromas, Multiple | Multiple Enchondroma | Multiple Enchondromas | Enchondromatosis, Multiple | Enchondrosis, Multiple | Enchondroses, Multiple | Multiple Enchondroses | Multiple Enchondrosis | Ollier Disease | Disease, Ollier | Ollier's Disease | Disease, Ollier's | Olliers Disease										D004687
MESH:D004688	Encopresis											D004688
MESH:D004692	Endarteritis	Endarteritides										D004692
MESH:D004694	Endocardial Cushion Defects	Cushion Defect, Endocardial | Cushion Defects, Endocardial | Defect, Endocardial Cushion | Defects, Endocardial Cushion | Endocardial Cushion Defect										D004694
MESH:D004695	Endocardial Fibroelastosis	Endocardial Fibroelastoses | Fibroelastoses, Endocardial | Fibroelastosis, Endocardial | Endomyocardial Fibroelastosis										D004695
MESH:D004696	Endocarditis	Endocarditides										D004696
MESH:D004697	Endocarditis, Bacterial	Bacterial Endocarditides | Bacterial Endocarditis | Endocarditides, Bacterial										D004697
MESH:D004698	Endocarditis, Subacute Bacterial	Bacterial Endocarditis, Subacute | Endocarditides, Subacute Bacterial | Endocarditis Lenta | Subacute Bacterial Endocarditides | Subacute Bacterial Endocarditis | Bacterial Endocarditides, Subacute										D004698
MESH:D004700	Endocrine System Diseases	Disease, Endocrine System | Diseases, Endocrine System | Endocrine System Disease | System Disease, Endocrine | System Diseases, Endocrine | Diseases of Endocrine System | Endocrine Diseases | Disease, Endocrine | Diseases, Endocrine | Endocrine Disease										D004700
MESH:D004701	Endocrine Gland Neoplasms	Endocrine Gland Neoplasm | Neoplasm, Endocrine Gland | Neoplasms, Endocrine Gland										D004701
MESH:D004714	Endometrial Hyperplasia	Endometrial Hyperplasias | Hyperplasia, Endometrial | Hyperplasias, Endometrial										D004714
MESH:D004715	Endometriosis	Endometrioses										D004715
MESH:D004716	Endometritis											D004716
MESH:D004719	Endomyocardial Fibrosis	Endomyocardial Fibroses | Fibroses, Endomyocardial | Fibrosis, Endomyocardial										D004719
MESH:D004749	Entamoebiasis	Entamoebiases | Entamoeba Infections | Entamoeba Infection | Infection, Entamoeba | Infections, Entamoeba										D004749
MESH:D004751	Enteritis	Enteritides										D004751
MESH:D004753	Enteritis, Transmissible, of Turkeys	Bluecomb of Turkeys | Transmissible Enteritis of Turkeys										D004753
MESH:D004756	Enterobacteriaceae Infections	Infections, Enterobacteriaceae | Enterobacteriaceae Infection | Infection, Enterobacteriaceae | Infections, Enterobacterial | Enterobacterial Infection | Infection, Enterobacterial | Enterobacterial Infections										D004756
MESH:D004760	Enterocolitis	Enterocolitides										D004760
MESH:D004761	Enterocolitis, Pseudomembranous	Pseudomembranous Enterocolitis										D004761
MESH:D004767	Enterotoxemia	Enterotoxemias										D004767
MESH:D004769	Enterovirus Infections	Infections, Enterovirus | Enterovirus Infection | Infection, Enterovirus										D004769
MESH:D004774	Entropion	Entropions										D004774
MESH:D004775	Enuresis											D004775
MESH:D004802	Eosinophilia											D004802
MESH:D004803	Eosinophilic Granuloma	Granuloma, Eosinophilic | Eosinophilic Granulomas | Granulomas, Eosinophilic										D004803
MESH:D004806	Ependymoma	Ependymomas										D004806
MESH:D004810	Ephemeral Fever	Fever, Ephemeral | Three-Day Sickness | Sickness, Three-Day | Three Day Sickness										D004810
MESH:D004814	Epidermal Cyst	Cyst, Epidermal | Cysts, Epidermal | Epidermal Cysts | Epidermoid Cyst | Cyst, Epidermoid | Cysts, Epidermoid | Epidermoid Cysts | Sebaceous Cyst | Cyst, Sebaceous | Cysts, Sebaceous | Sebaceous Cysts										D004814
